#FeatureID	ESTIMATED
G000015005	0.0337265
G000015305	0.0316186
G000015405	0.0276049
G000184435	0.0260023
G000230895	0.0242698
G000230935	0.0555419
G000266905	0.0346072
G000317305	0.0400502
G000455165	0.0237789
G000455325	0.0348671
G000613185	0.0430533
G000620625	0.0362531
G000805385	0.0268253
G001005175	0.0255259
G001021385	0.100487
G001044235	0.0832912
G001049355	0.0290343
G001291445	0.0213101
G001307545	0.0282546
G001426545	0.0832623
G001494595	0.0308245
G001499855	0.02388
G001499915	0.0217721
G001570425	0.0469948
G001583415	0.0345928
G001655245	0.0325715
