#FeatureID	ESTIMATED
G000015305	0.0792649
G000015405	0.0405505
G000184435	0.0465375
G000230895	0.0240711
G000230935	0.0140106
G000234585	0.0142884
G000266905	0.0382823
G000317305	0.0179762
G000328565	0.023994
G000455165	0.032604
G000455325	0.0587427
G000559085	0.013594
G000613185	0.0345791
G000620625	0.031385
G000805385	0.0478799
G001005175	0.0422016
G001021385	0.0130385
G001044245	0.0305055
G001049355	0.0394396
G001291445	0.0244723
G001307545	0.049068
G001426545	0.0214017
G001428895	0.0326194
G001494595	0.017467
G001499915	0.0743581
G001570425	0.0760554
G001583415	0.0616128
