#FeatureID	ESTIMATED
G000009245	0.0291333
G000011405	0.0270452
G000014605	0.0270452
G000017785	0.0268946
G000154145	0.0219554
G000168775	0.0291735
G000170295	0.0268946
G000313385	0.0269147
G000478845	0.0274468
G000524575	0.0220056
G000681495	0.026995
G000742095	0.0182209
G000833335	0.0291434
G001412545	0.0219654
G001574475	0.0270854
G001574485	0.0269549
G001574495	0.0270352
G001574555	0.0297256
G001574565	0.0270452
G001574585	0.027005
G001574605	0.0271556
G001574635	0.0273363
G001574655	0.029294
G001574705	0.0271657
G001574735	0.0293843
G001574755	0.027005
G001574775	0.0294044
G001574785	0.0290731
G001574795	0.0270251
G001574835	0.026995
G001574865	0.0140748
G001574885	0.0294747
G001574935	0.0102599
G001611815	0.029826
G001696925	0.0300168
G001696935	0.0295148
G001696945	0.0219654
G001696955	0.0293441
