#FeatureID	ESTIMATED
G000016325	0.0371705
G000025565	0.0469253
G000164865	0.0480251
G000195995	0.0681565
G000215745	0.0312092
G000240185	0.0332016
G000247895	0.0349549
G000248015	0.0289139
G000262305	0.0153017
G000300455	0.0327075
G000302695	0.0195256
G000463155	0.0245306
G000621185	0.0251841
G000648515	0.114986
G000694955	0.0427333
G000705335	0.0118588
G000735365	0.0252957
G000735455	0.0461602
G000735515	0.0327712
G000757785	0.0206892
G000757825	0.0493162
G000759795	0.0263955
G000982825	0.0242118
G001022135	0.0287864
G001022195	0.0397048
G001297765	0.0512449
G001571285	0.0400395
