#FeatureID	ESTIMATED
G000009765	0.0252895
G000091305	0.0201793
G000156435	0.0257081
G000158935	0.0306439
G000158955	0.0177375
G000203835	0.0305044
G000317595	0.0184003
G000331005	0.0148772
G000349325	0.015819
G000376565	0.0185747
G000444875	0.0210862
G000497445	0.018034
G000716215	0.0172143
G000716805	0.0156446
G000718315	0.0160806
G000721105	0.0191154
G000721235	0.0358065
G000725495	0.0246093
G000725795	0.018348
G000968255	0.0245919
G001005085	0.0215048
G001013905	0.0217839
G001279985	0.0194468
G001298575	0.0282371
G001418335	0.0296149
G001418415	0.0244698
G001418465	0.0176329
G001418475	0.0232489
G001418585	0.026336
G001418655	0.0170399
G001419695	0.0161853
G001509795	0.0272255
G001511815	0.0250628
G001513975	0.0168132
G001514045	0.022185
G001611795	0.019813
G001654495	0.0287952
G001660045	0.0235629
G900090125	0.162777
