#FeatureID	ESTIMATED
G000007865	0.0194093
G000015005	0.022766
G000015305	0.0309277
G000157895	0.0349882
G000164135	0.0219539
G000184435	0.0265153
G000214155	0.025446
G000222105	0.0168918
G000230895	0.0141171
G000230935	0.0114372
G000234585	0.0134268
G000266905	0.0225224
G000277125	0.0177039
G000328565	0.013684
G000340435	0.0233616
G000455165	0.0150104
G000455325	0.0167429
G000526915	0.0132644
G000559085	0.011762
G000612825	0.0182724
G000613185	0.0170542
G000613245	0.0157955
G000620625	0.0183265
G000689255	0.0164587
G000723425	0.0247963
G000759695	0.016567
G000805385	0.0138058
G000970885	0.024864
G000972925	0.0318752
G001005175	0.0214261
G001021385	0.0106792
G001021495	0.0202891
G001044235	0.0279906
G001044245	0.0144555
G001049355	0.0163233
G001291445	0.0110582
G001307545	0.0128177
G001417955	0.0250264
G001426545	0.013305
G001428895	0.0151728
G001494595	0.0133997
G001499855	0.019653
G001499915	0.0208576
G001570425	0.0183265
G001583415	0.0302103
G001584765	0.0121816
G001655245	0.0286403
G001673105	0.0984408
