REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.00352608	0.9982	0.0018856768848617136
G000011405	0.00352624	0.99833	0.003036841535395175
G000014605	0.00352232	0.99833	0.003036841535395175
G000017785	0.00360687	0.9965	0.0019175604846699281
G000019285	0.175423	0.5937	0.20287558195289374
G000153845	0.00415782	0.98687	0.0046253148604587435
G000154145	0.00363951	0.99166	0.0021363633286759567
G000168775	0.00352808	0.9982	0.0021258701112569847
G000170295	0.00387158	0.99608	0.002195333477868985
G000219045	0.18686	0.55689	0.21424558195289378
G000262205	0.183384	0.54781	0.21370558195289374
G000313385	0.00363036	0.9965	0.002537560484669928
G000478845	0.00345335	0.99829	0.002125342968772515
G000505725	0.182765	0.54702	0.21374558195289378
G000524575	0.0041086	0.99429	0.003133230333791778
G000681495	0.00369634	0.9826	0.001977560484669928
G000742095	0.00672475	0.97858	0.008515581952893765
G000764555	0.197859	0.45341	0.22338558195289376
G000833335	0.00351011	0.9982	0.0018856768848617136
G001042525	0.182762	0.54701	0.21314558195289374
G001042545	0.182786	0.54644	0.21314558195289374
G001412545	0.00410891	0.99591	0.004393230333791779
G001574475	0.00350574	0.99828	0.0016245911422686711
G001574485	0.00350269	0.99825	0.0016245911422686711
G001574495	0.0035225	0.99828	0.0016245911422686711
G001574555	0.00352823	0.99822	0.0013558701112569846
G001574565	0.00353	0.99833	0.0016245911422686711
G001574585	0.00351323	0.99834	0.0016245911422686711
G001574655	0.00350869	0.99821	0.0015956194814453332
G001574695	0.00351896	0.99821	0.0015658701112569848
G001574705	0.00348472	0.99829	0.0016245911422686711
G001574735	0.00349845	0.99817	0.0015956194814453332
G001574755	0.00350441	0.99828	0.0016245911422686711
G001574775	0.00353234	0.99821	0.0014258701112569848
G001574785	0.00353774	0.99821	0.0015394555307844363
G001574795	0.0035115	0.99828	0.0016245911422686711
G001574835	0.00352007	0.99828	0.0016245911422686711
G001574885	0.00371355	0.9383	0.0016023257671158358
G001574905	0.0086798	0.11444	0.001965870111256985
G001574935	0.0122709	0.10092	0.001965870111256985
G001574945	0.00847131	0.21688	0.0019855661282076995
G001608445	0.0941238	0.91828	0.08713558195289377
G001611815	0.0036787	0.99808	0.002463674301703987
G001696925	0.00358185	0.99804	0.0020348089127193887
G001696935	0.00360122	0.9981	0.0014958701112569848
G001696955	0.00364721	0.99661	0.0016456768848617138
G001753795	0.133522	0.73456	0.12634558195289375
