#FeatureID	ESTIMATED
G000015005	0.0137221
G000015305	0.0135663
G000015405	0.0144585
G000184435	0.0104792
G000214155	0.0824459
G000230895	0.0331794
G000230935	0.0119803
G000234585	0.020746
G000240505	0.0122069
G000266905	0.0161437
G000455165	0.0114422
G000455325	0.0140336
G000559085	0.0115555
G000612825	0.0150674
G000613185	0.0190325
G000620625	0.0251501
G000805385	0.011428
G000970885	0.126572
G001005175	0.0215532
G001021385	0.0261414
G001021505	0.325351
G001044235	0.0165685
G001044245	0.0107908
G001049355	0.01072
G001291445	0.0114705
G001428895	0.0104509
G001494595	0.0148267
G001499855	0.0216098
G001499915	0.0166393
G001570425	0.0149116
G001583415	0.0223037
G001655245	0.013453
