REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000284035	0.203638	0.18254	0.19536043702537675
G000308355	0.207064	0.2096	0.19903901097008092
G000308495	0.200747	0.20073	0.2102899017072498
G000308515	0.190579	0.28398	0.20207049137208163
G000308595	0.202481	0.23495	0.20542834934561505
G000308615	0.209414	0.23201	0.23906083539401146
G000308635	0.211892	0.18231	0.23408083539401148
G000308655	0.211973	0.18636	0.23289083539401145
G000308675	0.206191	0.17069	0.2132099017072498
G000308715	0.19262	0.26445	0.19238274061872843
G000308755	0.201965	0.20472	0.1983915646466597
G000308795	0.210743	0.20811	0.20606901097008096
G000308835	0.206232	0.17712	0.21591200044858627
G000308855	0.21117	0.17285	0.23729083539401147
G000308875	0.204979	0.24566	0.22332083539401149
G000381925	0.212891	0.22614	0.2356008353940115
G000482385	0.215635	0.10238	0.26101156464665964
G000523235	0.208772	0.21717	0.23770083539401146
G000526215	0.206086	0.24218	0.22574083539401146
G000719275	0.207348	0.21261	0.20184901097008096
G001182745	0.208927	0.20669	0.1968683493456151
G001310275	0.208961	0.19725	0.20098395354320558
G001612765	0.201685	0.21063	0.20159156464665967
G001613465	0.199246	0.21867	0.20639156464665967
G001613505	0.208124	0.21354	0.23051083539401152
G001865855	0.214401	0.16471	0.2367108353940115
G001886715	0.206377	0.20764	0.21776901097008092
