#FeatureID	ESTIMATED
G000284035	0.0258035
G000308355	0.021956
G000308495	0.052527
G000308515	0.155741
G000308595	0.058842
G000308615	0.0394998
G000308635	0.0201995
G000308655	0.0177739
G000308675	0.030592
G000308715	0.109696
G000308755	0.0295465
G000308795	0.0267654
G000308835	0.0255316
G000308855	0.015181
G000308875	0.0435355
G000381925	0.0329967
G000523235	0.0292955
G000526215	0.0421345
G000719275	0.0224996
G001182745	0.0316793
G001310275	0.0301319
G001612765	0.0309475
G001613465	0.0374088
G001613505	0.0266608
G001865855	0.0150137
G001886715	0.0280409
