#FeatureID	ESTIMATED
G000015005	0.0300631
G000015305	0.0353564
G000015405	0.0273222
G000184435	0.0277717
G000230895	0.0284678
G000230935	0.04239
G000266905	0.0405627
G000317305	0.0330505
G000455165	0.0284968
G000455325	0.0296715
G000613185	0.0378363
G000620625	0.0382713
G000805385	0.0234066
G001005175	0.0285984
G001021385	0.0725981
G001044235	0.131869
G001049355	0.0312088
G001291445	0.0197085
G001307545	0.0232906
G001426545	0.0834312
G001494595	0.0265826
G001499855	0.0276267
G001499915	0.0243492
G001570425	0.0372127
G001583415	0.036386
G001655245	0.0344718
