#FeatureID	ESTIMATED
G000007265	0.0128668
G000007465	0.0214124
G000014205	0.0539665
G000188015	0.0228797
G000188055	0.0136891
G000228185	0.0632054
G000228205	0.0904547
G000228805	0.0176878
G000228845	0.0163657
G000228925	0.0163334
G000229145	0.0187843
G000229225	0.0176556
G000230225	0.0177523
G000253395	0.183715
G000270145	0.0135601
G000317855	0.0727185
G000347835	0.0173976
G000385925	0.0249436
G000423765	0.0159787
G000440115	0.0804257
G000785515	0.0134312
G000831485	0.0169461
G001638255	0.17783
