#FeatureID	ESTIMATED
G000010605	0.0268189
G000158935	0.0256746
G000158955	0.0184276
G000203835	0.0342567
G000204605	0.0146372
G000213055	0.0153285
G000317595	0.0190951
G000349325	0.026509
G000376565	0.0331363
G000444875	0.0198102
G000497425	0.0214075
G000497445	0.0148756
G000695235	0.0158768
G000716215	0.0198102
G000716805	0.0322781
G000718315	0.0185945
G000720475	0.0258415
G000721235	0.0196195
G000725495	0.0219081
G000968255	0.0230524
G001005085	0.031849
G001013905	0.0984076
G001278075	0.0208592
G001418335	0.0262945
G001418415	0.0548298
G001418475	0.0148279
G001418585	0.0212167
G001418655	0.0309908
G001419695	0.0509679
G001509795	0.0291313
G001511815	0.0234576
G001513975	0.0240774
G001514045	0.0322304
G001611795	0.0248164
G001646665	0.018952
G001660045	0.0354725
G001750785	0.014661
