REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.168665	0.47619	0.15353306299349115
G000156435	0.164883	0.48687	0.1522654304268344
G000158935	0.125814	0.56132	0.13349707633262695
G000158955	0.16253	0.48603	0.1565486256064772
G000204605	0.174924	0.44763	0.1615189089924187
G000213055	0.197443	0.32772	0.21623713525396765
G000242715	0.0327976	0.0025	0.1736543438556688
G000317595	0.168718	0.4777	0.1554746073547622
G000349325	0.164344	0.49928	0.14815876421329388
G000373565	0.207686	0.01236	0.18081788835795226
G000376565	0.167382	0.52457	0.15752188158123723
G000444875	0.160899	0.50465	0.13637267644791737
G000497445	0.157789	0.49495	0.14888100962014528
G000716215	0.164735	0.50032	0.15481856982673206
G000716675	0.17785	0.46748	0.16602028293911142
G000716805	0.174612	0.4542	0.16895004175094336
G000719955	0.188873	0.37371	0.19103713525396765
G000721105	0.165946	0.49607	0.14794856982673207
G000721235	0.155379	0.52032	0.14133483148424286
G000725495	0.171799	0.47787	0.15649306299349117
G000725795	0.16529	0.44857	0.15088202843044357
G000802245	0.168241	0.43222	0.1659310096201453
G000819545	0.183021	0.10728	0.16457368598848443
G000968255	0.169676	0.49349	0.1557130629934912
G001005085	0.167697	0.529	0.15137959037424253
G001013905	0.164212	0.48722	0.1458249089717623
G001298575	0.17293	0.48178	0.16162057026004115
G001418335	0.172892	0.44114	0.16471864525953733
G001418415	0.169035	0.44233	0.15885543042683442
G001418465	0.181014	0.43539	0.17126517194581342
G001418475	0.169496	0.46271	0.15828701367016337
G001418585	0.165591	0.49909	0.15298856982673206
G001419695	0.169533	0.41126	0.16457543042683442
G001419745	0.178448	0.4425	0.1695251719458134
G001509795	0.162795	0.49808	0.14026174577002748
G001511815	0.157611	0.53492	0.14003100962014528
G001513975	0.159897	0.50325	0.14447298336622133
G001514045	0.16621	0.49623	0.15359856982673206
G001611795	0.16471	0.50995	0.14711862560647715
G001654495	0.166017	0.4781	0.14819063979395314
