#FeatureID	ESTIMATED
G000009765	0.0146659
G000091305	0.0123041
G000156435	0.0351347
G000158935	0.0891383
G000158955	0.0226655
G000203835	0.0940651
G000204605	0.0140183
G000317595	0.0115677
G000331005	0.0133327
G000349325	0.0202656
G000376565	0.0196054
G000497445	0.0510831
G000716215	0.0204942
G000716805	0.0111867
G000718315	0.0415344
G000721105	0.0202656
G000721235	0.0841608
G000725495	0.0216243
G000725795	0.0284303
G000802245	0.0234782
G000968255	0.0168499
G001005085	0.0355918
G001013905	0.0268177
G001279985	0.0205069
G001298575	0.0122787
G001418475	0.0121899
G001418585	0.0212053
G001418655	0.0120121
G001419695	0.0182086
G001509795	0.0221957
G001511815	0.0679458
G001513975	0.0206974
G001514045	0.0182721
G001611795	0.0226147
G001654495	0.0235925
