#FeatureID	ESTIMATED
G000015305	0.0776429
G000015405	0.040992
G000184435	0.0460991
G000230895	0.0240334
G000230935	0.01436
G000234585	0.0147054
G000266905	0.0380779
G000317305	0.017995
G000328565	0.0240785
G000455165	0.0326404
G000455325	0.0595578
G000559085	0.0138793
G000613185	0.035239
G000620625	0.0318292
G000805385	0.0484574
G001005175	0.0422387
G001021385	0.0133235
G001044245	0.0298915
G001049355	0.038859
G001291445	0.0248445
G001307545	0.0495238
G001426545	0.021555
G001428895	0.0325052
G001494595	0.0180551
G001499915	0.0725809
G001570425	0.0752696
G001583415	0.0617659
