REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015005	0.185038	0.44275	0.21234246893658107
G000015305	0.191742	0.3684	0.22625273882881547
G000015405	0.189764	0.38042	0.22460273882881548
G000184435	0.193993	0.34598	0.2287927388288155
G000230895	0.199327	0.32608	0.24416729423464129
G000230935	0.192616	0.35635	0.2303238182569557
G000266905	0.193719	0.36448	0.2249527388288155
G000317305	0.195542	0.32635	0.23965544957971688
G000328565	0.197635	0.32822	0.2395672942346413
G000373905	0.189565	0.12268	0.21901428403365364
G000379865		0.2177472942346413
G000455165	0.197915	0.31677	0.24020273882881552
G000455325	0.148696	0.63383	0.15807064027367748
G000559085	0.193591	0.34622	0.2326638182569557
G000612825	0.181019	0.48519	0.1979742840336536
G000613185	0.188778	0.38623	0.22044544957971682
G000620625	0.19646	0.36487	0.23335544957971688
G000805385	0.157334	0.61399	0.16614064027367748
G001005175	0.191962	0.36222	0.21551729423464128
G001021385	0.19356	0.35099	0.2298538182569557
G001044235	0.192492	0.37768	0.22007273882881548
G001044245	0.194165	0.31855	0.23671273882881547
G001049355	0.195896	0.33943	0.2392127388288155
G001291445	0.192377	0.34869	0.23232544957971685
G001426545	0.19855	0.31604	0.24129544957971688
G001428895	0.192324	0.38018	0.23241544957971685
G001499855	0.19323	0.34024	0.21534729423464127
G001499915	0.195615	0.3341	0.22079729423464128
G001570425	0.184235	0.44892	0.20234428403365362
G001583415	0.185986	0.39187	0.21185729423464128
G001655245	0.190885	0.37029	0.2228727388288155
