REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00540438	0.96128	0.009284843998344384
G000286115	0.00265754	0.98634	0.0029751561504935443
G000286215	0.00476949	0.97353	0.008514843998344384
G000309425	0.00291931	0.98806	0.004065156150493544
G000725025	0.00248139	0.99344	0.0026180296854924684
G000725035	0.00259828	0.99634	0.0030480296854924686
G000762045	0.0140935	0.9437	0.016134843998344382
G001867465	0.0026439	0.98634	0.004275156150493545
G001867535	0.00289136	0.98702	0.002725156150493545
G001867615	0.00271435	0.99238	0.0031905824788000443
G001867795	0.00239938	0.99516	0.003141901785276491
G001867835	0.00242679	0.99518	0.0024903339777458066
G001867875	0.00242335	0.99519	0.003152755184849421
G001867915	0.00243074	0.99518	0.002366530785110206
G001867975	0.00253859	0.99714	0.00268729063620168
G001868045	0.0022182	0.98204	0.0029119017852764907
G001868055	0.00260649	0.99739	0.00371729063620168
G001868105	0.00263899	0.98538	0.003405156150493544
G001868115	0.00262371	0.9862	0.006895156150493544
G001868145	0.00244982	0.99509	0.002850404415312157
G001868185	0.0024207	0.99501	0.00242154934355124
G001868195	0.00242598	0.98101	0.0026280296854924684
G001868205	0.0026415	0.98491	0.003868331527447847
G001868225	0.00258031	0.99739	0.00598729063620168
G001868275	0.00265179	0.98634	0.005125156150493545
G001868315	0.00249029	0.99617	0.0015457248285652707
G001868405	0.0024075	0.99516	0.0029019017852764907
G001868425	0.00266085	0.99212	0.0028947671596546314
G001868525	0.00226765	0.98021	0.0030805824788000444
G001868545	0.00265597	0.99672	0.0020972906362016807
G001868715	0.00257303	0.99569	0.005029535332892406
G001868805	0.00233714	0.98204	0.0040351561504935445
G001869295	0.00249333	0.99617	0.004392723819155781
G001869395	0.00243161	0.99518	0.0027787964845691774
G001869405	0.00243236	0.99525	0.0024375333769477607
G001869445	0.00261057	0.99699	0.0034997604449207536
G001869655	0.0028752	0.98802	0.0025151561504935444
G001869735	0.00265053	0.99621	0.00449729063620168
G001869815	0.0024996	0.99614	0.0031627551848494207
G001869885	0.00252513	0.99679	0.0028987964845691772
G001869945	0.00264982	0.98632	0.002665156150493545
G001869985	0.00247957	0.99595	0.0035527551848494217
G001870005	0.00286792	0.98104	0.005928883479775722
G001870015	0.00257858	0.99699	0.0032855492721166513
G001939485	0.00267901	0.98634	0.0043351561504935444
