#FeatureID	ESTIMATED
G000010525	0.0112941
G000011365	0.0807774
G000013365	0.0747526
G000013745	0.0285752
G000013885	0.0134283
G000014825	0.0248546
G000195775	0.0437033
G000293785	0.0108975
G000308295	0.0573393
G000314735	0.0377729
G000336555	0.06869
G000472425	0.0430989
G000472865	0.0125973
G000473125	0.0146559
G000504425	0.0144104
G000526175	0.0228337
G000701345	0.0278764
G000751295	0.0142593
G000935205	0.0369797
G001425835	0.0386417
G001440405	0.0652716
G001579845	0.016299
G001641695	0.0574715
G001693385	0.059379
G001908185	0.0510879
G900011245	0.0461963
G900108575	0.0268565
