REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.156797	0.44751	0.2129475278919652
G000013365	0.17519	0.30387	0.21564169276333894
G000013745	0.186132	0.26284	0.23877462830397791
G000013885	0.167067	0.28001	0.23161624183748997
G000014825	0.18397	0.25609	0.23680462830397792
G000195775	0.182574	0.27646	0.23245121465062613
G000218565	0.191273	0.17287	0.28483947772775975
G000239815	0.20669	0.00184	0.2410620970319
G000284375	0.156505	0.44471	0.20444752789196516
G000308295	0.201584	0.10155	0.2679394777277597
G000314675	0.191811	0.21356	0.26507947772775975
G000314735	0.194362	0.16248	0.2867594777277597
G000333455	0.195595	0.0086	0.24240121465062608
G000336555	0.193574	0.20751	0.2671094777277597
G000344805	0.182817	0.32085	0.24473209703190002
G000379145	0.20147	0.01036	0.2222785891545034
G000472425	0.178735	0.31933	0.22726960009342623
G000472865	0.187716	0.06712	0.22405858915450344
G000473125	0.20138	0.03523	0.20915752789196518
G000504425	0.187953	0.2172	0.25569462830397793
G000516555	0.193052	0.08785	0.2838294777277597
G000701345	0.188996	0.28578	0.23329755650460007
G000935205	0.186878	0.29563	0.2400857550443682
G000938285	0.160279	0.4192	0.21118283948944025
G000938305	0.179449	0.35861	0.23016858915450344
G001425835	0.193638	0.20393	0.26517947772775974
G001440405	0.1842	0.33466	0.22051858915450342
G001440475	0.212643	0.02161	0.22721858915450344
G001641695	0.163373	0.41767	0.20579006793530852
G001693385	0.184316	0.32658	0.23038858915450341
G900104755	0.182156	0.34171	0.2246385891545034
G900108575	0.192701	0.25271	0.2587462658731163
