REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.119459	0.20017	0.3330827207799395
G000007265	0.191114	0.13069	0.37211385342082126
G000007465	0.203665	0.14479	0.36246088959024686
G000009545	0.194996	0.1424	0.36684544871798735
G000014205	0.170489	0.20519	0.3277229438243356
G000017005	0.175329	0.19919	0.3376729438243356
G000026745	0.19903	0.14028	0.36782384537949003
G000187465	0.177612	0.18393	0.33325025178801515
G000187975	0.195276	0.14982	0.3638931200979964
G000187995	0.20597	0.12353	0.3756308895902469
G000188015	0.192574	0.15424	0.3669986222701971
G000188035	0.197831	0.14008	0.37212544871798736
G000213825	0.197321	0.15045	0.36258155296548034
G000228185	0.183084	0.14974	0.37059688044175754
G000228205	0.183982	0.14775	0.36845688044175745
G000228385	0.183982	0.14775	0.36845688044175745
G000228805	0.215516	0.1291	0.36174088959024686
G000228845	0.214816	0.12698	0.36127088959024684
G000228925	0.214837	0.12646	0.36127088959024684
G000229145	0.215373	0.13092	0.36229088959024686
G000229225	0.214445	0.12756	0.3608008895902468
G000229545	0.215061	0.12938	0.36186088959024687
G000229705	0.214635	0.12877	0.3618108895902469
G000230225	0.215454	0.12857	0.3617508895902469
G000253395	0.190845	0.13988	0.3643660078235764
G000270145	0.198811	0.14702	0.3529410064149822
G000286075	0.203971	0.13451	0.3668608895902469
G000317855	0.169802	0.19084	0.3573338765732384
G000344275	0.173481	0.19509	0.33764847891574246
G000347835	0.21482	0.13041	0.36239088959024685
G000347915	0.20655	0.13425	0.3681008895902468
G000376985	0.196691	0.14884	0.3520410064149822
G000377005	0.200468	0.12641	0.37415538459444225
G000379985	0.219116	0.02278	0.3512010064149822
G000380005	0.194994	0.13655	0.3649954487179873
G000380025	0.21104	0.00723	0.40797273987623106
G000380045	0.222685	0.01481	0.4007631522617997
G000380065	0.207589	0.11447	0.3663778900047613
G000380105	0.217782	0.02873	0.3477110064149822
G000423725	0.209382	0.12624	0.3794808895902469
G000423745	0.200849	0.12604	0.37926079896600456
G000423765	0.198003	0.13877	0.37181079896600455
G000440115	0.202805	0.1347	0.37156384537949
G000463355	0.1971	0.15168	0.35889337109673985
G000463505	0.199187	0.1647	0.3565833710967399
G000686605	0.117818	0.18727	0.3517863847488534
G000772915	0.19611	0.13412	0.386352054076763
G000785515	0.186763	0.15435	0.3598060078235764
G001182825	0.19843	0.12598	0.3681354753670599
G001514435	0.190313	0.13688	0.3651460078235765
G001598035	0.197825	0.12655	0.3731934741322995
