REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0549768	0.73533	0.1044498560982426
G000011405	0.0551732	0.73556	0.1059976676167774
G000014605	0.0551686	0.73555	0.1059976676167774
G000017785	0.0551974	0.7357	0.1045612520645177
G000019285	0.135827	0.61409	0.17400858869450198
G000153845	0.0560448	0.71765	0.10728455496637447
G000154145	0.057962	0.71806	0.10540628781542118
G000170295	0.0555577	0.73504	0.10487125206451772
G000219045	0.155895	0.57349	0.1950552005114916
G000313385	0.0552091	0.7356	0.10518125206451771
G000505725	0.105467	0.60953	0.16448749502336923
G000524575	0.0568597	0.73298	0.10518628781542118
G000681495	0.0560224	0.7253	0.10462125206451771
G000742095	0.0591866	0.72566	0.10772900377873038
G000833335	0.054984	0.73534	0.1044498560982426
G001042525	0.105464	0.60956	0.16388749502336925
G001042545	0.105433	0.6096	0.16388749502336925
G001412545	0.0571393	0.73268	0.10644628781542115
G001574475	0.0554143	0.73669	0.10431125206451772
G001574485	0.0550511	0.73622	0.10431125206451772
G001574495	0.0555303	0.73708	0.10431125206451772
G001574555	0.0551382	0.73663	0.10404968206622478
G001574565	0.0552375	0.73606	0.10431125206451772
G001574585	0.0552899	0.73615	0.10431125206451772
G001574605	0.0553502	0.73702	0.10431125206451772
G001574635	0.0554714	0.73701	0.10557722099180591
G001574655	0.0549609	0.73594	0.10418985609824259
G001574675	0.0551791	0.73718	0.10419985609824262
G001574695	0.0550006	0.73625	0.10412150123056735
G001574705	0.0552774	0.73652	0.10431125206451772
G001574735	0.0551489	0.73672	0.10418985609824259
G001574755	0.0554286	0.73724	0.10431125206451772
G001574775	0.0550625	0.7364	0.10407131877374469
G001574785	0.0552956	0.73666	0.10414934512893606
G001574795	0.0554088	0.73655	0.10431125206451772
G001574835	0.0555604	0.73765	0.10431125206451772
G001574885	0.0585419	0.64353	0.1041781484690933
G001574905	0.0418664	0.1623	0.1046320458990933
G001574935	0.0648517	0.1177	0.1046320458990933
G001574945	0.060072	0.20339	0.10455946087653174
G001608445	0.119836	0.694	0.1470848125025484
G001611815	0.0552429	0.73538	0.10505078674242602
G001696925	0.0550113	0.7353	0.10452985609824261
G001696935	0.055071	0.73484	0.10409986452304747
G001696945	0.0573376	0.72889	0.10516628781542116
G001696955	0.0552752	0.73061	0.10420985609824263
G001753795	0.155592	0.54148	0.17424427525269473
