#FeatureID	ESTIMATED
G000009765	0.0241123
G000091305	0.0303324
G000158955	0.0203985
G000253235	0.019374
G000317595	0.0268381
G000349325	0.0243135
G000376565	0.042663
G000716215	0.0373941
G000716805	0.0284298
G000721105	0.0330034
G000830005	0.016703
G000968255	0.0258137
G001005085	0.0226487
G001298575	0.031924
G001418335	0.0197216
G001418465	0.0201057
G001418475	0.0238561
G001418585	0.0286127
G001418655	0.0384735
G001419745	0.0223743
G001511815	0.0177274
G001513975	0.0339547
G001514045	0.0329119
G001611795	0.033223
G900090125	0.345091
