#FeatureID	ESTIMATED
G000009765	0.0140354
G000010605	0.0679218
G000156435	0.0182193
G000158935	0.0427887
G000158955	0.0123737
G000203835	0.0472693
G000253235	0.0148366
G000317595	0.016973
G000331005	0.0127891
G000349325	0.0131749
G000376565	0.0143321
G000429085	0.0140057
G000444875	0.0138277
G000497425	0.0198365
G000716215	0.0135755
G000716805	0.0131304
G000717025	0.0584858
G000718095	0.0171659
G000718315	0.0134419
G000718595	0.0158455
G000718635	0.0135903
G000719955	0.0145695
G000720475	0.0298809
G000721105	0.0151333
G000721235	0.054836
G000725495	0.0218394
G000725795	0.0139909
G000830005	0.0138129
G001005085	0.0186792
G001013905	0.0190798
G001278075	0.0164241
G001279695	0.0180561
G001279985	0.0136496
G001298575	0.0192875
G001418335	0.0225368
G001418415	0.0168247
G001418465	0.0204003
G001418475	0.0156229
G001418585	0.0194507
G001418655	0.0143321
G001419695	0.0130859
G001419745	0.0204893
G001509795	0.0178039
G001511815	0.0180116
G001514045	0.0171956
G001611795	0.0140057
G001646665	0.0156674
G001654495	0.0224032
G001750785	0.0153113
