#FeatureID	ESTIMATED
G000009765	0.023877
G000091305	0.136674
G000156435	0.0182817
G000158935	0.0152899
G000158955	0.0248551
G000203835	0.0163111
G000317595	0.0915237
G000331005	0.0382032
G000349325	0.0358011
G000376565	0.0471786
G000444875	0.0199071
G000497445	0.0179077
G000716215	0.0527308
G000716805	0.0303209
G000721105	0.0661795
G000721235	0.0134488
G000968255	0.0235893
G001005085	0.0400155
G001013905	0.0150598
G001279985	0.0190584
G001298575	0.0217194
G001418335	0.0237044
G001418585	0.0347942
G001418655	0.0281921
G001509795	0.0217913
G001511815	0.0181666
G001513975	0.0483293
G001611795	0.0278037
G001654495	0.0142974
G001660045	0.0149878
