#FeatureID	ESTIMATED
G000147815	0.0189565
G000158915	0.0199108
G000158955	0.0265133
G000203835	0.0200139
G000204605	0.0197302
G000317595	0.0254559
G000331005	0.0211229
G000349325	0.0238052
G000376565	0.0613571
G000695235	0.0217935
G000716215	0.0290666
G000716675	0.0278544
G000716805	0.0238568
G000720475	0.0238568
G000721105	0.0467851
G000721235	0.0212777
G000721445	0.0368298
G000725495	0.0188791
G000935125	0.020504
G000938975	0.0190854
G000968255	0.0202203
G001005085	0.0296856
G001279695	0.0229541
G001279985	0.0236247
G001298575	0.0237794
G001418415	0.0200397
G001418465	0.087432
G001418655	0.0321873
G001511815	0.0288345
G001513975	0.023831
G001514045	0.0293245
G001611795	0.0308462
G001654495	0.025559
G001751375	0.0536972
G001888885	0.0213293
