#FeatureID	ESTIMATED
G000015305	0.0260609
G000184435	0.0231925
G000214155	0.0425219
G000230895	0.0328067
G000230935	0.0139818
G000234585	0.0252969
G000266905	0.0229907
G000317305	0.0134773
G000455165	0.015034
G000455325	0.0343491
G000559085	0.0135782
G000612825	0.0436318
G000613185	0.0260176
G000620625	0.0306158
G000805385	0.0279636
G000970885	0.0684963
G001005175	0.0271564
G001021385	0.027214
G001021505	0.175724
G001044235	0.0291167
G001044245	0.0171097
G001049355	0.0180178
G001291445	0.0156538
G001307545	0.0270122
G001426545	0.016634
G001428895	0.020079
G001494595	0.017225
G001499855	0.0236393
G001499915	0.0222555
G001570425	0.033931
G001583415	0.0412679
G001655245	0.0279491
