REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015305	0.1927	0.35129	0.23904689275853222
G000184435	0.193259	0.33049	0.24158689275853218
G000214155	0.182649	0.35364	0.22492500780616204
G000230895	0.198547	0.33847	0.2515506147750709
G000230935	0.19979	0.30567	0.2516233999582128
G000234585	0.197942	0.25963	0.24804750138475773
G000240505	0.191216	0.06117	0.217905007806162
G000266905	0.192775	0.34157	0.2377468927585322
G000317305	0.198455	0.28248	0.25459163137860524
G000373905	0.195039	0.10669	0.2506410364506838
G000379865		0.22927253406436776
G000455165	0.198386	0.30152	0.2529968927585322
G000455325	0.190382	0.36722	0.22509103645068385
G000559085	0.198696	0.30557	0.2539633999582128
G000612825	0.18876	0.37613	0.22960103645068383
G000613185	0.1939	0.35039	0.23538163137860524
G000620625	0.19599	0.35008	0.24829163137860527
G000805385	0.193455	0.35073	0.2331610364506838
G000970885	0.177721	0.35084	0.23041664149125968
G001005175	0.193221	0.34425	0.22704253406436778
G001021385	0.201072	0.32972	0.25115339995821284
G001021505	0.158991	0.38662	0.20729892390102106
G001044235	0.192296	0.36756	0.23286689275853223
G001044245	0.195863	0.3078	0.24950689275853222
G001049355	0.196964	0.32162	0.25200689275853216
G001291445	0.197713	0.30251	0.24726163137860524
G001307545	0.192261	0.34443	0.23019103645068384
G001426545	0.20127	0.3022	0.2562316313786053
G001428895	0.197492	0.34049	0.24735163137860525
G001494595	0.196097	0.32287	0.24368339995821278
G001499855	0.193025	0.31428	0.22687253406436775
G001499915	0.193808	0.31842	0.23232253406436779
G001570425	0.190822	0.35663	0.23397103645068384
G001583415	0.187196	0.3779	0.22338253406436778
G001655245	0.192999	0.35826	0.23566689275853225
