#FeatureID	ESTIMATED
G000009245	0.0276715
G000011405	0.0281978
G000014605	0.0281978
G000017785	0.028299
G000153845	0.026548
G000154145	0.0420336
G000170295	0.0281776
G000262205	0.0312747
G000313385	0.0282585
G000478845	0.0288253
G000505725	0.0315783
G000524575	0.0305763
G000742095	0.0224591
G000833335	0.0276816
G001042525	0.0317402
G001412545	0.0309407
G001574475	0.0279144
G001574485	0.0278436
G001574495	0.0278233
G001574555	0.0279954
G001574565	0.0279144
G001574585	0.0280865
G001574655	0.0279043
G001574695	0.0279954
G001574705	0.028127
G001574735	0.0277525
G001574755	0.0278132
G001574775	0.0276209
G001574785	0.0278537
G001574795	0.0281168
G001574835	0.0278436
G001574885	0.0257586
G001611815	0.0279144
G001696925	0.0275804
G001696935	0.0276816
