#FeatureID	ESTIMATED
G000009765	0.0152991
G000091305	0.0145284
G000156435	0.0313836
G000158935	0.0675664
G000158955	0.0214363
G000203835	0.0717693
G000204605	0.0169716
G000317595	0.0142521
G000331005	0.0143248
G000349325	0.0229342
G000376565	0.0217126
G000497445	0.0390914
G000716215	0.018993
G000716675	0.0166662
G000716805	0.0165789
G000718315	0.0345103
G000719955	0.014732
G000720475	0.0121142
G000721105	0.0211745
G000721235	0.0629563
G000725495	0.0236904
G000725795	0.0248829
G000802245	0.0183386
G000968255	0.0183386
G001005085	0.0349175
G001013905	0.0245921
G001298575	0.0149356
G001418335	0.0159972
G001418465	0.0154882
G001418475	0.0134522
G001418585	0.0214799
G001418655	0.0170734
G001419695	0.0187313
G001419745	0.01591
G001509795	0.0257119
G001511815	0.0534161
G001513975	0.0223815
G001514045	0.0214072
G001611795	0.0255664
G001654495	0.0246939
