#FeatureID	ESTIMATED
G000015005	0.0327948
G000015405	0.0359202
G000214155	0.0168826
G000230895	0.0254881
G000230935	0.052075
G000266905	0.0436551
G000317305	0.0342505
G000455165	0.0343647
G000455325	0.0305686
G000613185	0.0379752
G000620625	0.0328234
G000805385	0.0248601
G000970885	0.0134576
G000972925	0.0170253
G001005175	0.0310966
G001021385	0.0848698
G001044235	0.0868393
G001049355	0.0436123
G001291445	0.0202078
G001307545	0.0254595
G001426545	0.0570699
G001499855	0.0344931
G001570425	0.0382178
G001583415	0.0410578
G001655245	0.0671167
G001673105	0.0378182
