REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015005	0.19338	0.36574	0.23754342443840581
G000015405	0.190568	0.36469	0.22732539268055782
G000214155	0.195605	0.25407	0.2533162299217512
G000230895	0.197493	0.32731	0.2424202662163517
G000230935	0.189474	0.36218	0.2293083291257536
G000234585	0.201273	0.18287	0.23835870538840204
G000240505	0.204636	0.04653	0.24629622992175115
G000266905	0.188523	0.3896	0.2145436391730503
G000317305	0.19464	0.31906	0.23857071241064445
G000373905	0.198605	0.11024	0.24711668195595804
G000379865		0.21966264094293778
G000455165	0.19339	0.35852	0.22918823689616372
G000455325	0.191824	0.35682	0.22285487490384986
G000613185	0.192655	0.373	0.22292623107774276
G000620625	0.196467	0.36948	0.23946599332442853
G000805385	0.195194	0.34188	0.23092487490384986
G000970885	0.196617	0.22212	0.2666574345813733
G000972925	0.195773	0.24775	0.26225650845251497
G001005175	0.193016	0.34284	0.2173444999811131
G001021385	0.184219	0.37652	0.22656155062608202
G001044235	0.182295	0.44527	0.20566252433432797
G001049355	0.191275	0.39302	0.22820514999858776
G001291445	0.196924	0.31146	0.2375588213723703
G001307545	0.193619	0.33106	0.22795487490384986
G001426545	0.189947	0.3512	0.24740599332442853
G001499855	0.192038	0.32787	0.21537134505022584
G001570425	0.193253	0.35907	0.23044668195595802
G001583415	0.188069	0.37971	0.21343501624171118
G001655245	0.183652	0.41244	0.2090683277729625
G001673105	0.188499	0.24892	0.24786630360736076
