REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0201526	0.90942	0.04002587385140099
G000011405	0.0204511	0.90957	0.04181759760579875
G000014605	0.0204164	0.90941	0.04181759760579875
G000017785	0.0203561	0.9094	0.04010050749214791
G000019285	0.155145	0.65003	0.17862997607326184
G000154145	0.0221616	0.90488	0.04161266043295831
G000168775	0.0201606	0.90952	0.040275661498856634
G000170295	0.0205113	0.90843	0.04036756473206402
G000219045	0.172942	0.60702	0.19697309090839143
G000262205	0.135428	0.6343	0.17476584134182155
G000313385	0.0203622	0.90931	0.04072050749214792
G000478845	0.0202578	0.90874	0.04088759760579874
G000505725	0.13418	0.62986	0.17491949358151088
G000524575	0.0222979	0.90099	0.04139266043295831
G000681495	0.0204121	0.90297	0.04016050749214792
G000742095	0.0241648	0.90324	0.04591348440021709
G000833335	0.0201239	0.90942	0.04002587385140099
G001042545	0.134186	0.62986	0.17425716815974576
G001412545	0.0223488	0.90108	0.04265266043295832
G001574475	0.0201854	0.90877	0.03979325047870273
G001574495	0.0204399	0.90974	0.03979325047870273
G001574555	0.0200475	0.90905	0.03950566149885663
G001574565	0.0201489	0.90861	0.03979325047870273
G001574585	0.0202044	0.90894	0.03979325047870273
G001574605	0.0203081	0.9094	0.03979325047870273
G001574635	0.0203974	0.90914	0.04138759760579874
G001574655	0.0200935	0.90936	0.03971627610785225
G001574705	0.020276	0.90934	0.03979325047870273
G001574735	0.0201355	0.90937	0.03971627610785225
G001574755	0.0201781	0.90893	0.03979325047870273
G001574775	0.0199794	0.90848	0.03957566149885662
G001574785	0.0201475	0.90901	0.03977984952375377
G001574795	0.020405	0.90963	0.03979325047870273
G001574835	0.0203326	0.90949	0.03979325047870273
G001574865	0.0209431	0.43084	0.03957062782590046
G001574885	0.0190352	0.90172	0.03976062782590046
G001574905	0.100252	0.02788	0.04019548190975706
G001574935	0.02957	0.12731	0.04019548190975706
G001574945	0.0381919	0.14347	0.04012062782590046
G001608445	0.100122	0.8631	0.10941040411898179
G001611815	0.0201103	0.90896	0.040670158223536854
G001696925	0.0202038	0.90929	0.040219948661563074
G001696935	0.0200974	0.90877	0.039645661498856635
G001696945	0.0219893	0.9041	0.041372660432958314
G001696955	0.0201199	0.90739	0.039785873851400984
G001753795	0.136061	0.70185	0.14397899329812267
