#FeatureID	ESTIMATED
G000021885	0.0584952
G000172375	0.0649171
G000221945	0.0501937
G000262245	0.0118614
G000442905	0.213562
G000444565	0.0142678
G000444605	0.014752
G000444645	0.0236088
G000444705	0.0129293
G000688835	0.0181267
G000771775	0.0399983
G000771785	0.0319958
G000771795	0.0360398
G000771805	0.033733
G000772295	0.0356268
G000772365	0.0363815
G000772395	0.0534829
G000968335	0.0735319
G000969305	0.0692032
G001262035	0.0118329
G001276545	0.0461497
G001611775	0.0156348
G001938355	0.0169021
G002015085	0.0167739
