#FeatureID	ESTIMATED
G000009765	0.0171582
G000010605	0.0139299
G000091305	0.0152858
G000156435	0.019999
G000158935	0.0440172
G000158955	0.0292157
G000163875	0.258777
G000203835	0.021823
G000317595	0.0173034
G000331005	0.0129453
G000349325	0.0190628
G000376565	0.0178522
G000444875	0.01577
G000497445	0.0139945
G000716215	0.0181428
G000716805	0.013365
G000718095	0.0158669
G000718315	0.0135748
G000721105	0.021597
G000721235	0.0508289
G000725495	0.0179652
G000968255	0.0167546
G001005085	0.0170613
G001013905	0.0171743
G001279985	0.017481
G001298575	0.0203057
G001418335	0.0295385
G001418415	0.0162865
G001418465	0.014737
G001418475	0.0173519
G001418585	0.0197408
G001418655	0.0175133
G001419745	0.0145756
G001509795	0.0251804
G001511815	0.0200636
G001514045	0.0206608
G001660045	0.0171905
G001905365	0.0299098
