#FeatureID	ESTIMATED
G000009765	0.014382
G000010605	0.0410158
G000091305	0.0122518
G000156435	0.0176399
G000158935	0.0502604
G000158955	0.0136441
G000203835	0.0537967
G000253235	0.0126695
G000317595	0.014382
G000331005	0.0118759
G000349325	0.0132403
G000376565	0.0137833
G000444875	0.0139365
G000497425	0.0161362
G000497445	0.0120291
G000695235	0.0125999
G000716215	0.0132543
G000716805	0.013129
G000717025	0.0381477
G000717345	0.0124746
G000718095	0.0120987
G000718315	0.0122658
G000718595	0.012934
G000718635	0.0123771
G000719955	0.0125164
G000720475	0.0371175
G000721105	0.013658
G000721235	0.0535182
G000721275	0.0117785
G000725495	0.0172918
G000725795	0.0127391
G000830005	0.0123354
G000968255	0.0146744
G001005085	0.0162894
G001013905	0.0179461
G001278075	0.0137694
G001279695	0.0145073
G001279985	0.0146047
G001298575	0.0169159
G001418335	0.0198953
G001418415	0.0169437
G001418465	0.0211205
G001418475	0.0140757
G001418585	0.0170412
G001418655	0.0143124
G001419695	0.0124467
G001419745	0.0207028
G001509795	0.0173196
G001511815	0.0174032
G001513975	0.0125024
G001514045	0.0157742
G001611795	0.015454
G001646665	0.0128783
G001654495	0.018517
G001729485	0.0116392
G001750785	0.0119873
