#FeatureID	ESTIMATED
G000284035	0.0260123
G000308355	0.0219715
G000308495	0.0579805
G000308515	0.174341
G000308595	0.0562758
G000308615	0.0399655
G000308635	0.0200774
G000308655	0.0181833
G000308675	0.0335045
G000308715	0.0928108
G000308755	0.0278222
G000308795	0.0271908
G000308835	0.0243497
G000308855	0.0157
G000308875	0.0415229
G000381925	0.0312947
G000523235	0.0292743
G000526215	0.0402601
G000719275	0.0224345
G001182745	0.0326416
G001310275	0.0297584
G001612765	0.0298847
G001613465	0.0375452
G001613505	0.0266857
G001865855	0.0149423
G001886715	0.0275697
