#FeatureID	ESTIMATED
G000009765	0.0281929
G000091305	0.142998
G000156435	0.0174354
G000158935	0.0127366
G000158955	0.022242
G000203835	0.0134771
G000317595	0.0977596
G000331005	0.0351402
G000349325	0.0330129
G000376565	0.0491962
G000444875	0.0168834
G000497445	0.0174354
G000716215	0.0500714
G000716805	0.0317473
G000718315	0.0127232
G000721105	0.0622829
G000721235	0.0126155
G000968255	0.0146485
G001005085	0.0386003
G001013905	0.0152005
G001279985	0.0169373
G001298575	0.022794
G001418335	0.0248808
G001418585	0.0387888
G001418655	0.0308991
G001509795	0.0235076
G001511815	0.0173816
G001513975	0.0450359
G001611795	0.026133
G001654495	0.0145946
G001660045	0.0146485
