#FeatureID	ESTIMATED
G000015305	0.0782605
G000015405	0.0409493
G000184435	0.0463525
G000230895	0.0239039
G000230935	0.0142278
G000234585	0.0145064
G000266905	0.0379614
G000317305	0.0179434
G000328565	0.0240277
G000455165	0.0322641
G000455325	0.059512
G000559085	0.0136704
G000613185	0.0348495
G000620625	0.0317222
G000805385	0.0484425
G001005175	0.0421724
G001021385	0.0130821
G001044245	0.0300347
G001049355	0.039138
G001291445	0.0245077
G001307545	0.0496966
G001426545	0.0214887
G001428895	0.0325737
G001494595	0.0176183
G001499915	0.0733837
G001570425	0.0758918
G001583415	0.0618188
