#FeatureID	ESTIMATED
G000009765	0.0153635
G000010605	0.0125124
G000091305	0.0162055
G000156435	0.022735
G000158935	0.0405803
G000158955	0.0882514
G000203835	0.0204452
G000317595	0.017343
G000331005	0.0138124
G000349325	0.0184657
G000376565	0.0163089
G000444875	0.0165305
G000497445	0.0132067
G000716215	0.0237838
G000716805	0.0152453
G000718595	0.0139305
G000719335	0.0251725
G000720455	0.0999069
G000721105	0.0233554
G000721235	0.0369167
G000725495	0.0164123
G000830005	0.0128374
G000968255	0.0144033
G001005085	0.0170476
G001013905	0.0189384
G001279985	0.0171953
G001298575	0.0172248
G001418335	0.0247441
G001418415	0.016693
G001418475	0.0166339
G001418585	0.0193078
G001418655	0.0158067
G001419695	0.015201
G001509795	0.0236066
G001511815	0.0189828
G001514045	0.0219225
G001654495	0.015718
G001660045	0.0166044
G001746425	0.112789
G001905365	0.01786
