REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000010525	0.200514	0.11312	0.36194109049254597
G000011365	0.167858	0.30835	0.24928623113189147
G000012725	0.202178	0.09878	0.2955309349820586
G000013885	0.1995	0.14255	0.2846409349820587
G000014825	0.183162	0.18502	0.2670779784487885
G000017645	0.184627	0.16888	0.35143792239111055
G000092925	0.206966	0.10944	0.349682817686836
G000195775	0.188095	0.1777	0.2778610534367929
G000218565	0.201025	0.14216	0.2993520450847967
G000239815	0.195203	0.00279	0.2676247868631602
G000284375	0.171486	0.28743	0.2407862311318915
G000293785	0.211586	0.11925	0.33202363784690997
G000314675	0.175415	0.20864	0.2657270924838108
G000314735	0.199356	0.1263	0.30127204508479677
G000333455	0.192175	0.00456	0.28781105343679286
G000336555	0.187195	0.15835	0.2695101691714989
G000378025	0.209309	0.10398	0.37769281768683594
G000472385		0.27107953379375677
G000472425	0.200277	0.1601	0.27048953379375673
G000472865	0.202935	0.02865	0.2543043333053254
G000473085	0.206477	0.02685	0.35536109049254594
G000473125	0.152398	0.12991	0.2454962311318915
G000504425	0.190497	0.14093	0.2859679784487885
G000701345	0.194382	0.17082	0.2623981610863066
G000702305	0.206245	0.1083	0.353632817686836
G000751295	0.214743	0.13407	0.37786057653502925
G000935205	0.189421	0.2187	0.2720887309906225
G000938305	0.189092	0.21831	0.2601391087641458
G001295845	0.186884	0.206	0.26962898475723135
G001425835	0.198549	0.16679	0.2783508935204453
G001426945	0.210096	0.11451	0.3446978944383788
G001440475	0.215293	0.01411	0.2544397877140208
G001579845	0.210103	0.11512	0.3460978944383788
G001641695	0.177676	0.2641	0.24160448662790793
G001693385	0.194097	0.20701	0.2576097877140208
G001908185	0.175455	0.25161	0.24498823924287616
G900011245	0.178253	0.24282	0.25015880171514254
G900100155	0.207216	0.09694	0.375572817686836
G900104755	0.189482	0.21372	0.2537684735709904
G900108575	0.197181	0.17779	0.28466436298468695
