#FeatureID	ESTIMATED
G000016325	0.0225056
G000025565	0.0339144
G000164865	0.0416062
G000195995	0.0199959
G000240185	0.208655
G000247895	0.0953809
G000248015	0.020525
G000262305	0.0118565
G000300455	0.0373465
G000302695	0.0112867
G000463155	0.0244726
G000621185	0.0408465
G000648515	0.026399
G000694955	0.0322458
G000735365	0.0177983
G000735455	0.0324493
G000735515	0.0228176
G000757785	0.0339687
G000757825	0.0182459
G000759795	0.0242827
G001022195	0.113274
G001187865	0.013932
G001297765	0.0302923
G001558935	0.026304
G001571285	0.0290036
G001654915	0.0105949
