#FeatureID	ESTIMATED
G000015005	0.0300608
G000015305	0.0353764
G000015405	0.0273959
G000184435	0.0280727
G000230895	0.0284957
G000230935	0.0424263
G000266905	0.0407343
G000317305	0.0333178
G000455165	0.0284534
G000455325	0.0298775
G000613185	0.0380272
G000620625	0.0383374
G000805385	0.0235467
G001005175	0.029243
G001021385	0.0720782
G001044235	0.130198
G001049355	0.0312452
G001291445	0.0200922
G001307545	0.0233916
G001426545	0.081948
G001494595	0.0270293
G001499855	0.0277343
G001499915	0.0246041
G001570425	0.0370825
G001583415	0.0366877
G001655245	0.0345445
