#FeatureID	ESTIMATED
G000009245	0.0226942
G000011405	0.021614
G000014605	0.0216038
G000017785	0.0215019
G000153845	0.0230712
G000168775	0.0227043
G000170295	0.0215324
G000262205	0.0529394
G000313385	0.0214509
G000478845	0.0218789
G000524575	0.0238966
G000681495	0.0213184
G000742095	0.0180167
G000833335	0.0226942
G001042525	0.0540094
G001042545	0.0538362
G001412545	0.024131
G001574475	0.0215834
G001574485	0.0215732
G001574495	0.0216547
G001574555	0.0231222
G001574565	0.0216751
G001574585	0.0216445
G001574605	0.0215834
G001574635	0.0219604
G001574655	0.0228266
G001574675	0.0233871
G001574695	0.0229999
G001574705	0.0217261
G001574735	0.0228368
G001574755	0.0215834
G001574775	0.0229489
G001574785	0.0229387
G001574795	0.0219503
G001574835	0.0214509
G001574865	0.0104452
G001574885	0.0214917
G001611815	0.0231323
G001696935	0.0228062
G001696945	0.0309994
G001696955	0.0227859
