#FeatureID	ESTIMATED
G000023245	0.0305945
G000062885	0.0211185
G000194155	0.0143568
G000196675	0.0174996
G000196835	0.0509512
G000231035	0.0115712
G000244955	0.0129997
G000244975	0.0138806
G000328705	0.0473322
G000429025	0.0141901
G000482865	0.0297374
G000525635	0.0369515
G000564855	0.0401419
G000568255	0.0362372
G000620785	0.0469989
G000715825	0.0473322
G000715895	0.0175472
G000716595	0.0386657
G000716755	0.0619033
G000717175	0.017571
G000717335	0.025428
G000718005	0.0113093
G000719115	0.0150949
G000720955	0.0266184
G000732925	0.0487131
G000739085	0.0417133
G000974445	0.025047
G001302585	0.0472132
G001420995	0.0166663
G001701025	0.026047
G001902615	0.014452
G900104505	0.0227852
G900115565	0.0449513
G900129375	0.0263803
