#FeatureID	ESTIMATED
G000010605	0.0217433
G000091305	0.119947
G000092385	0.0199952
G000158955	0.019636
G000203835	0.0210489
G000317595	0.0550766
G000331005	0.0219828
G000349325	0.0291667
G000376565	0.0203784
G000716215	0.0228448
G000716675	0.0217433
G000721105	0.0243295
G000830005	0.0226293
G000938975	0.020091
G000968255	0.0196839
G001279985	0.0242098
G001298575	0.0210967
G001418465	0.0219828
G001418585	0.0229646
G001419745	0.0201868
G001509795	0.0332854
G001511815	0.0247126
G001513975	0.0363266
G001729485	0.334938
