#FeatureID	ESTIMATED
G000009765	0.0236094
G000091305	0.0227759
G000156435	0.0215524
G000158935	0.0158248
G000158955	0.0255993
G000203835	0.018339
G000204605	0.012477
G000317595	0.0250346
G000331005	0.0171827
G000349325	0.0353604
G000376565	0.0228296
G000444875	0.0178819
G000497445	0.0191188
G000716215	0.0257069
G000716675	0.0158517
G000716805	0.0236767
G000718315	0.0230851
G000721105	0.0257607
G000721235	0.0191726
G000725495	0.0172096
G000725795	0.0133643
G000968255	0.0259354
G001005085	0.0205574
G001013905	0.0208936
G001279985	0.0306277
G001298575	0.0263388
G001418335	0.0546809
G001418415	0.0184466
G001418465	0.0143593
G001418475	0.017129
G001418585	0.0335857
G001419695	0.0145744
G001419745	0.0125576
G001509795	0.0886295
G001511815	0.0264463
G001513975	0.0702099
G001514045	0.0242414
G001611795	0.0240935
G001654495	0.0160399
G001660045	0.0192398
