#FeatureID	ESTIMATED
G000015005	0.0355743
G000015305	0.0362661
G000015405	0.0260032
G000184435	0.0275455
G000230895	0.0309905
G000230935	0.0152502
G000266905	0.0422769
G000317305	0.0166196
G000455165	0.0296933
G000455325	0.0375058
G000559085	0.0151782
G000613185	0.030241
G000620625	0.0397111
G000805385	0.0297942
G001005175	0.0305869
G001021385	0.0160142
G001044235	0.153093
G001049355	0.0302987
G001291445	0.0204826
G001307545	0.0319707
G001426545	0.0821177
G001428895	0.0210303
G001494595	0.0177583
G001499855	0.0300248
G001499915	0.02596
G001570425	0.058392
G001583415	0.0361652
G001655245	0.0334554
