#FeatureID	ESTIMATED
G000023245	0.0160787
G000023865	0.0696625
G000062885	0.0159881
G000196675	0.0242541
G000196835	0.0174564
G000231035	0.0192872
G000243395	0.128485
G000244955	0.01597
G000244975	0.209713
G000258175	0.0918138
G000328705	0.0150455
G000383795	0.0185078
G000384315	0.012979
G000423625	0.011692
G000527075	0.0421637
G000564855	0.0137585
G000568255	0.0134141
G000620785	0.0230214
G000715825	0.0122902
G000716595	0.0133959
G000716755	0.0179096
G000717175	0.0328644
G000719975	0.0169126
G000739085	0.0188884
G000974445	0.0122177
G001420995	0.0264474
G001701025	0.0122721
G001902615	0.0274263
G001921215	0.0178915
G900115565	0.0188703
G900129375	0.0133234
