REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000007865	0.194348	0.34566	0.23104293329521366
G000015005	0.197756	0.32583	0.255915612936513
G000069185	0.210065	0.14507	0.3184088337342931
G000157895	0.198401	0.33582	0.25445493963349686
G000164135	0.196131	0.35766	0.23289293329521363
G000184435	0.187912	0.35963	0.23692438659677537
G000195855	0.200153	0.12855	0.29436685983018196
G000214155	0.196588	0.29142	0.24915768333409571
G000222105	0.196538	0.34578	0.23245293329521363
G000230895	0.200652	0.30836	0.2657262266091139
G000230935	0.193116	0.34721	0.24418993785409066
G000234585	0.200329	0.22617	0.25638622660911387
G000240505	0.199048	0.04773	0.24213768333409574
G000257745	0.171456	0.34519	0.22288614611954813
G000277125	0.195587	0.35145	0.23063293329521364
G000317305	0.200836	0.24426	0.2615418017256574
G000328565	0.200661	0.3068	0.2611262266091139
G000373905	0.200672	0.11012	0.26746561293651305
G000379865		0.23930622660911388
G000455165	0.194481	0.32324	0.2483343865967754
G000455325	0.198231	0.32515	0.2419156129365131
G000559085	0.185565	0.34838	0.24401808848752574
G000612825	0.200121	0.32239	0.24642561293651302
G000613185	0.198099	0.32029	0.24233180172565735
G000613245	0.202357	0.31632	0.2642141026502114
G000689255	0.194489	0.34511	0.22789695817363304
G000723425	0.202392	0.30429	0.26428493963349686
G000759695	0.193972	0.34975	0.23300149846024232
G000805385	0.200559	0.3107	0.24998561293651306
G000970885	0.196635	0.22847	0.26233898922071575
G000972925	0.196844	0.27193	0.257972008082774
G000975265	0.200608	0.12358	0.299066859830182
G001005175	0.196431	0.33062	0.23707622660911384
G001021495	0.197714	0.35809	0.23440293329521364
G001044235	0.187566	0.38122	0.22946946675680238
G001044245	0.192832	0.29707	0.24610946675680237
G001049355	0.193262	0.34857	0.24734438659677538
G001291445	0.20001	0.27728	0.25421180172565727
G001307545	0.200089	0.29979	0.24701561293651303
G001417955	0.199385	0.3421	0.2591141026502114
G001426545	0.201986	0.26345	0.26231193076515436
G001428895	0.200548	0.31489	0.2543018017256573
G001494595	0.195047	0.32782	0.24159293947280072
G001499855	0.198179	0.31094	0.2369062266091139
G001499915	0.198147	0.30961	0.24235622660911385
G001570425	0.200133	0.3097	0.25079561293651303
G001583415	0.192404	0.35362	0.2334162266091139
G001584765	0.202751	0.30307	0.24927914513265753
G001632805	0.210598	0.14497	0.312738833734293
G001655245	0.185752	0.38258	0.22835720886618643
G001673105	0.191308	0.28704	0.24342855450669793
