#FeatureID	ESTIMATED
G000250675	0.04328
G000308355	0.0292063
G000308495	0.021008
G000308515	0.0182582
G000308595	0.0360723
G000308615	0.025278
G000308635	0.0307435
G000308655	0.0258245
G000308675	0.0149106
G000308695	0.151241
G000308715	0.0692241
G000308755	0.043707
G000308795	0.0375924
G000308835	0.0190097
G000308855	0.0222549
G000308875	0.0807529
G000381925	0.0318537
G000523235	0.0264565
G000719275	0.0305898
G000720425	0.0195733
G001182745	0.0514612
G001612765	0.0479257
G001613465	0.0378486
G001613505	0.025073
G001865855	0.0269347
G001886715	0.0339203
