#FeatureID	ESTIMATED
G000009765	0.021853
G000091305	0.0179489
G000156435	0.0266698
G000158935	0.0423878
G000158955	0.0399371
G000203835	0.0203319
G000317595	0.0299655
G000331005	0.0205516
G000349325	0.055334
G000376565	0.0315373
G000444875	0.0200446
G000497445	0.0202305
G000716215	0.0449736
G000716805	0.0205686
G000718095	0.0145856
G000718315	0.0147208
G000721105	0.0464102
G000721235	0.0315204
G000968255	0.0219882
G001005085	0.0209066
G001013905	0.0254698
G001279985	0.0291036
G001298575	0.0181179
G001418335	0.0239488
G001418415	0.0148391
G001418475	0.0218192
G001418585	0.0287148
G001418655	0.0261628
G001509795	0.0705787
G001511815	0.0265008
G001514045	0.0384836
G001611795	0.0414413
G001654495	0.0157687
G001660045	0.0207376
G001905365	0.0358471
