#FeatureID	ESTIMATED
G000009765	0.013387
G000010605	0.025648
G000091305	0.0135955
G000092385	0.0159935
G000147815	0.0202473
G000158935	0.0199137
G000158955	0.0138457
G000203835	0.0256271
G000204605	0.0170778
G000213055	0.0126989
G000317595	0.0220614
G000331005	0.0130742
G000349325	0.0218112
G000376565	0.0246054
G000444875	0.0139917
G000497425	0.0155347
G000695235	0.0217904
G000716215	0.0173489
G000716675	0.0197052
G000716805	0.0277957
G000718095	0.013533
G000718315	0.0141585
G000720475	0.01395
G000721235	0.0172863
G000725495	0.0195175
G000802245	0.0175991
G000830005	0.0132202
G000935125	0.01297
G000968255	0.0194758
G001005085	0.0243552
G001013905	0.0207686
G001278075	0.0150552
G001279695	0.0200179
G001298575	0.0134704
G001418335	0.0197052
G001418415	0.0282336
G001418465	0.0224576
G001418475	0.013533
G001418495	0.0161395
G001418585	0.0199345
G001418655	0.0229164
G001419695	0.0188294
G001419745	0.0216027
G001509795	0.0183081
G001511815	0.0218321
G001513975	0.0199137
G001514045	0.0239173
G001611795	0.0232083
G001646665	0.0136789
G001654495	0.0148883
G001660045	0.0255646
G001746425	0.0150134
G001750785	0.0141585
G001905365	0.0150343
