#FeatureID	ESTIMATED
G000009765	0.0252378
G000010605	0.0368602
G000091305	0.0233435
G000147815	0.0178578
G000156435	0.0182328
G000158955	0.0279214
G000203835	0.0169107
G000317595	0.0245866
G000331005	0.029717
G000349325	0.0358341
G000444875	0.0172659
G000497445	0.027803
G000716215	0.0304471
G000716805	0.0310786
G000718095	0.0185288
G000718315	0.0213505
G000721105	0.0419511
G000721235	0.0273689
G000725495	0.0207782
G000830005	0.0189826
G000968255	0.0295592
G001005085	0.0305853
G001279985	0.0247642
G001298575	0.0610916
G001418335	0.0204231
G001418585	0.0440625
G001418655	0.0497849
G001509795	0.0393662
G001511815	0.0183709
G001513975	0.0469434
G001514045	0.0345317
G001611795	0.0209558
G001654495	0.0186077
G001660045	0.0163779
G001905365	0.032519
