#FeatureID	ESTIMATED
G000011365	0.0361574
G000012725	0.0105595
G000013365	0.0568841
G000013745	0.0247152
G000013885	0.0172287
G000014825	0.0221325
G000195775	0.0320382
G000284375	0.0399006
G000308295	0.100479
G000314735	0.100724
G000336555	0.120339
G000472425	0.0307142
G000504425	0.0138778
G000701345	0.0229988
G000935205	0.0320382
G000938285	0.0335747
G001425835	0.0626052
G001440405	0.0349641
G001641695	0.0345228
G001693385	0.0328228
G001908185	0.0271998
G900011245	0.0262517
G900104755	0.0613956
G900108575	0.0258757
