#FeatureID	ESTIMATED
G000009765	0.0217689
G000091305	0.132166
G000156435	0.0166983
G000158935	0.0172103
G000158955	0.0218845
G000203835	0.0187629
G000317595	0.0899827
G000331005	0.0316954
G000349325	0.0327195
G000376565	0.0475679
G000444875	0.0156578
G000497445	0.0181022
G000716215	0.0449253
G000716805	0.0316294
G000721105	0.0586341
G000721235	0.0138409
G000721275	0.0145842
G000830005	0.0206954
G000968255	0.0219341
G001005085	0.0376249
G001013905	0.0149971
G001279985	0.0192419
G001298575	0.0204476
G001418335	0.0254852
G001418585	0.0335948
G001418655	0.0263606
G001509795	0.0213725
G001511815	0.0188455
G001513975	0.0434388
G001611795	0.0249732
G001654495	0.0153109
G001660045	0.0146998
G001905365	0.0131472
