REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00600401	0.95147	0.00925952599889407
G000309425	0.00316232	0.99253	0.0047189546368369565
G000725025	0.00306211	0.98741	0.0035084547454620253
G000725035	0.00298945	0.99398	0.0039384547454620255
G000762045	0.0167313	0.90932	0.01610952599889407
G001867465	0.00313362	0.99083	0.0049289546368369574
G001867525	0.00319108	0.98848	0.004571441913248726
G001867535	0.00323755	0.99013	0.0033789546368369573
G001867555	0.00297583	0.98576	0.004546563562991319
G001867615	0.00346995	0.98526	0.003916007313134909
G001867795	0.00292865	0.99391	0.003643511040013846
G001867835	0.00291559	0.99391	0.003866563562991319
G001867915	0.0028989	0.99391	0.003186563562991319
G001867975	0.00292017	0.99391	0.003356005513579994
G001868055	0.00297871	0.9939	0.004386005513579994
G001868105	0.00314163	0.98964	0.004058954636836957
G001868115	0.00319945	0.99072	0.007548954636836958
G001868145	0.00297755	0.99363	0.003208060486458107
G001868185	0.00294582	0.99351	0.003446563562991319
G001868195	0.00327911	0.98309	0.0035184547454620253
G001868205	0.00314464	0.98633	0.004709892718291099
G001868225	0.00292358	0.99391	0.006656005513579996
G001868275	0.00334337	0.98961	0.005841989304902961
G001868315	0.00290263	0.99391	0.003096563562991319
G001868345	0.00291495	0.98599	0.0055265635629913185
G001868405	0.00291776	0.99391	0.003403511040013846
G001868525	0.00298721	0.98536	0.0038060073131349083
G001868545	0.00304341	0.99225	0.0027660055135799943
G001868555	0.00333271	0.98939	0.0028734768601135657
G001868715	0.00298943	0.99336	0.005578148261847986
G001868805	0.00298793	0.98599	0.004688954636836957
G001869295	0.00294479	0.99377	0.004973162891079631
G001869305	0.0029224	0.99391	0.004672647565401585
G001869395	0.00290272	0.99391	0.004566563562991319
G001869405	0.00289285	0.99391	0.0039265635629913195
G001869445	0.00291725	0.99391	0.003443476860113566
G001869655	0.0033066	0.99133	0.003168954636836957
G001869735	0.00300263	0.99303	0.005166005513579994
G001869815	0.00290709	0.99391	0.003078462650533181
G001869885	0.002912	0.99391	0.00468656356299132
G001869945	0.00334633	0.98963	0.00338198930490296
G001869985	0.00290996	0.99391	0.0034684626505331814
G001870005	0.00362424	0.97903	0.006711812693640434
G001870015	0.00290017	0.99391	0.004876563562991319
G001939485	0.00334758	0.98961	0.00505198930490296
