#FeatureID	ESTIMATED
G000284035	0.0263206
G000308355	0.0221516
G000308495	0.0314821
G000308515	0.0715337
G000308595	0.0256258
G000308615	0.0300925
G000308635	0.0252783
G000308675	0.0258408
G000308695	0.029348
G000308715	0.214155
G000308755	0.0432445
G000308795	0.0237233
G000308835	0.0388936
G000308855	0.0123579
G000308875	0.0319288
G000381925	0.0245339
G000523235	0.0195047
G000526215	0.0248482
G000719275	0.0227968
G001182745	0.0298112
G001310275	0.0251295
G001612765	0.0404652
G001613465	0.0436085
G001613505	0.0197198
G001865855	0.0753056
G001886715	0.0223005
