#FeatureID	ESTIMATED
G000009765	0.0136873
G000010605	0.0211244
G000091305	0.133083
G000156435	0.0148887
G000158955	0.0178206
G000253235	0.0139161
G000317595	0.0887885
G000331005	0.0268453
G000349325	0.0174345
G000376565	0.0141592
G000444875	0.0144596
G000497425	0.019165
G000497445	0.012729
G000716215	0.0204093
G000716675	0.0160185
G000716805	0.0247572
G000717025	0.0133011
G000718095	0.0215392
G000718595	0.0156038
G000720455	0.0120139
G000721105	0.0178063
G000721275	0.0133869
G000725495	0.0154607
G000830005	0.0210386
G000968255	0.012586
G001005085	0.0143881
G001278075	0.0217537
G001279695	0.0218825
G001279985	0.019966
G001298575	0.0203664
G001418465	0.0158183
G001418585	0.0175918
G001418655	0.0195369
G001419745	0.0150603
G001509795	0.0319656
G001511815	0.0147742
G001513975	0.0389022
G001514045	0.0176633
G001611795	0.0155466
G001646665	0.0256726
G001654495	0.0144882
G001660045	0.0123286
G001746425	0.0122999
G001750785	0.0173057
G001905365	0.0206668
