REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00584844	0.90563	0.009158093949974872
G000286115	0.00367143	0.97433	0.0027480939499748705
G000286215	0.00432194	0.91552	0.008388093949974872
G000309425	0.00350041	0.98474	0.0038380939499748704
G000725025	0.00222748	0.99475	0.0024080939499748705
G000725035	0.00218219	0.99999	0.0028380939499748708
G000762045	0.0172271	0.88597	0.01600809394997487
G001867465	0.00360106	0.97509	0.0040480939499748705
G001867525	0.00355732	0.97094	0.0035980939499748706
G001867535	0.00352999	0.98307	0.0024980939499748703
G001867555	0.00224995	0.95287	0.0037152883802216634
G001867615	0.00265661	0.99329	0.003126556188892689
G001867795	0.00212671	0.99999	0.0019045496199808607
G001867835	0.00211641	0.99999	0.003035288380221663
G001867915	0.00209976	0.99999	0.002355288380221663
G001867975	0.00220269	0.99998	0.0025580939499748705
G001868055	0.00221274	0.99998	0.003588093949974871
G001868105	0.00353106	0.97352	0.0031780939499748704
G001868115	0.00362302	0.9748	0.006668093949974871
G001868145	0.00217764	0.99971	0.001489865239741651
G001868185	0.00213732	0.99969	0.002615288380221663
G001868195	0.00254669	0.95093	0.0024180939499748705
G001868205	0.00367484	0.96315	0.003889892557536569
G001868225	0.00217433	0.99999	0.005858093949974871
G001868275	0.00379869	0.97373	0.004898093949974871
G001868315	0.00214043	0.99999	0.002265288380221663
G001868345	0.00218088	0.9531	0.004695288380221663
G001868405	0.00212618	0.99999	0.0016645496199808605
G001868525	0.00225302	0.95248	0.003016556188892689
G001868545	0.00229779	0.99869	0.0019680939499748707
G001868555	0.00473844	0.97132	0.0009060957649596833
G001868715	0.00222642	0.99952	0.004342185540262383
G001868805	0.002317	0.9531	0.0038080939499748707
G001869295	0.00217359	0.99985	0.0038175722570158374
G001869305	0.00215701	0.99999	0.0037280939499748705
G001869395	0.00210687	0.99999	0.003735288380221664
G001869405	0.00210975	0.99999	0.003095288380221663
G001869445	0.00214675	0.99999	0.0014760957649596832
G001869655	0.00367552	0.98374	0.0022880939499748706
G001869735	0.00224056	0.99921	0.0043680939499748704
G001869815	0.00212573	0.99999	0.0008023190602105296
G001869885	0.00216248	0.99999	0.0038552883802216633
G001869945	0.00379314	0.97358	0.0024380939499748706
G001869985	0.0021347	0.99999	0.0011923190602105295
G001870005	0.0041915	0.95718	0.00575809394997487
G001870015	0.00215995	0.99999	0.004045288380221663
G001939485	0.00378568	0.97373	0.004108093949974871
