#FeatureID	ESTIMATED
G000009245	0.0226946
G000011405	0.0216144
G000014605	0.0216042
G000017785	0.0215023
G000153845	0.0230717
G000168775	0.0227048
G000170295	0.0215329
G000262205	0.0529303
G000313385	0.0214514
G000478845	0.0218794
G000524575	0.0238971
G000681495	0.0213189
G000742095	0.0180171
G000833335	0.0226946
G001042525	0.0540003
G001042545	0.0538373
G001412545	0.0241315
G001574475	0.0215838
G001574485	0.0215736
G001574495	0.0216552
G001574555	0.0231226
G001574565	0.0216755
G001574585	0.021645
G001574605	0.0215838
G001574635	0.0219609
G001574655	0.0228271
G001574675	0.0233876
G001574695	0.0230003
G001574705	0.0217265
G001574735	0.0228373
G001574755	0.0215838
G001574775	0.0229494
G001574785	0.0229392
G001574795	0.0219507
G001574835	0.0214514
G001574865	0.0104454
G001574885	0.0214921
G001611815	0.0231328
G001696935	0.0228067
G001696945	0.031
G001696955	0.0227863
