#FeatureID	ESTIMATED
G000009765	0.022402
G000010605	0.0653876
G000091305	0.173102
G000317595	0.100994
G000331005	0.0306249
G000349325	0.0265398
G000710465	0.0215323
G000716215	0.0294389
G000716805	0.0259863
G000721105	0.0245104
G000725495	0.0216641
G000744225	0.0303086
G000744655	0.0415623
G000787835	0.0328914
G000968255	0.0258282
G001005085	0.0218486
G001279985	0.0242469
G001298575	0.0227974
G001418585	0.0292281
G001418655	0.0247476
G001509795	0.0345782
G001513975	0.0402709
G001514045	0.0269879
G001625365	0.0219013
G001888885	0.0232717
G001905365	0.0573492
