#FeatureID	ESTIMATED
G000009765	0.0199647
G000091305	0.0145715
G000158935	0.0170229
G000158955	0.0131006
G000203835	0.0172975
G000317595	0.019749
G000331005	0.0195725
G000349325	0.0154344
G000376565	0.0185723
G000444875	0.0130025
G000497425	0.0136301
G000716215	0.0150226
G000716675	0.0163561
G000716805	0.031261
G000717345	0.155697
G000717745	0.0184938
G000718015	0.0232791
G000718315	0.014748
G000721235	0.0149049
G000721275	0.0128064
G000725495	0.0168268
G000802245	0.0167288
G000830005	0.0134732
G000935125	0.0405766
G000968255	0.0226319
G001005085	0.0202393
G001013905	0.0167876
G001279695	0.0179251
G001298575	0.0150618
G001418335	0.0695234
G001418415	0.0206315
G001418465	0.0189645
G001418475	0.0176505
G001418585	0.0223965
G001419745	0.0188861
G001509795	0.015709
G001511815	0.0212198
G001513975	0.0157874
G001514045	0.0300059
G001611795	0.0258874
G001646665	0.0140224
G001654495	0.0131202
G001660045	0.0172583
G001746425	0.0141989
