#FeatureID	ESTIMATED
G000009765	0.0185455
G000010605	0.022372
G000091305	0.0190455
G000092385	0.0183063
G000156435	0.0215458
G000158915	0.0268942
G000158935	0.0290466
G000203835	0.0310034
G000317595	0.0222198
G000695235	0.0180454
G000717025	0.0207196
G000718015	0.0263724
G000720475	0.160539
G000721235	0.0362213
G000725495	0.0208066
G000745345	0.0231112
G000938975	0.0210023
G000968255	0.0189586
G001005085	0.0183498
G001013905	0.019263
G001298575	0.0245244
G001418335	0.0238287
G001418415	0.0193717
G001418465	0.050462
G001418475	0.0194586
G001418585	0.0206327
G001418655	0.0205675
G001419745	0.0540276
G001493375	0.0210458
G001509795	0.0188716
G001511815	0.0208066
G001514045	0.0180672
G001611795	0.0174584
G001654495	0.0199587
G900090125	0.0585498
